Date,Close,High,Low,Open,Volume,Target,Day,Day_Friday,Day_Monday,Day_Thursday,Day_Tuesday,Day_Wednesday,RSI,RSI_Scaled
2021-08-04,143.3717803955078,144.19132291330385,142.71809660960577,143.68399557594776,56368300,1,Wednesday,False,False,False,False,True,45.04963213169354,0.4418060563752201
2021-08-05,143.47906494140625,144.24007063545545,142.6107371680816,143.40101116673,46397700,0,Thursday,False,False,True,False,False,46.722004524360855,0.46010331786512926
2021-08-06,142.7951202392578,143.74291989384258,142.29679858037488,143.000320280882,54126800,0,Friday,True,False,False,False,False,49.92338766919521,0.49512933526846403
2021-08-09,142.74624633789062,143.34228507821692,142.18930041536296,142.8537292225246,48908700,0,Monday,False,True,False,False,False,61.778459670120256,0.6248345093874067
2021-08-10,142.26747131347656,144.32917762337323,141.97433481779836,143.08824157374232,69023100,1,Tuesday,False,False,False,True,False,48.7401553299842,0.48218370688522416
2021-08-11,142.52151489257812,143.36183156118472,142.19906623850963,142.70716850336376,48493500,1,Wednesday,False,False,False,False,True,52.67524728787997,0.5252371600850947
2021-08-12,145.482177734375,145.63851920327534,142.5019837127135,142.84397881224007,72282600,1,Thursday,False,False,True,False,False,58.07834740717274,0.5843519458662578
2021-08-13,145.68734741210938,146.01956178212575,144.87634298445295,145.56031813141018,59375000,1,Friday,True,False,False,False,False,52.98969400517688,0.5286774906216738
2021-08-16,147.6611328125,147.72953779617734,143.117568833467,145.1401825389347,103296000,0,Monday,False,True,False,False,False,58.20481822736283,0.5857356506427822
2021-08-17,146.75241088867188,148.20829780218608,145.67758203815535,146.79148879708086,92229700,0,Tuesday,False,False,False,True,False,63.94257402286941,0.6485118711878858
2021-08-18,143.01007080078125,147.2702784625577,142.8048707810112,146.37133747643588,86326000,1,Wednesday,False,False,False,False,True,55.28961547374694,0.5538407046888255
2021-08-19,143.34228515625,144.61253336364982,141.1926423719419,141.71051038649435,86960300,1,Thursday,False,False,True,False,False,54.32420663691841,0.5432782617726594
2021-08-20,144.7981719970703,145.10107421090677,143.42044104748524,144.0653382889344,60549600,1,Friday,True,False,False,False,False,57.940401611272286,0.5828426945116605
2021-08-23,146.2834014892578,146.75241093803115,144.50505101044897,144.91543614181833,60131800,0,Monday,False,True,False,False,False,62.793432018050794,0.6359392217926937
2021-08-24,146.19544982910156,147.40707372149436,145.73620613091066,146.02934262692168,48606400,0,Tuesday,False,False,False,True,False,58.012215200600465,0.5836283999132971
2021-08-25,144.9643096923828,146.8794554129226,144.41712946066949,146.3811188443998,58991300,0,Wednesday,False,False,False,False,True,54.99037003176838,0.5505666898070011
2021-08-26,144.16305541992188,145.70689371393732,144.13374326132688,144.95452843061085,48597200,1,Thursday,False,False,True,False,False,52.0540262139677,0.5184404415538315
2021-08-27,145.1988067626953,145.34536755607812,143.4693148530707,144.10443150378484,55802400,1,Friday,True,False,False,False,False,57.06891754844153,0.5733078732889361
2021-08-30,149.61538696289062,149.9769285469251,145.2086171427613,145.5896902322222,90956700,0,Monday,False,True,False,False,False,66.07229562604607,0.6718129453056431
2021-08-31,148.35488891601562,149.30268857096087,147.82724018566304,149.1658935130071,86453100,1,Tuesday,False,False,False,True,False,63.74058605651432,0.6463019407594605
2021-09-01,149.01930236816406,151.43276949828842,148.8531951656688,149.33198527371383,80313700,1,Wednesday,False,False,False,False,True,64.40010361173464,0.6535176573175443
2021-09-02,150.13320922851562,151.17872592141703,148.91181958328025,150.34817499884036,71115500,1,Thursday,False,False,True,False,False,61.226325311144635,0.6187936617938707
2021-09-03,150.76834106445312,151.09078972052774,149.5860293255129,150.24069238740682,57808700,1,Friday,True,False,False,False,False,62.014755950946274,0.6274198037024312
2021-09-07,153.1036376953125,153.66058362239795,150.8562777588282,151.4230043452141,82278300,0,Tuesday,False,False,False,True,False,62.65327031057769,0.6344057263680191
2021-09-08,151.55978393554688,153.4456022050819,150.45564303417842,153.38697789342345,74420200,0,Wednesday,False,False,False,False,True,60.856048880061635,0.6147425038623109
2021-09-09,150.54360961914062,152.53691096459315,150.4263460744376,151.93110647020356,57305700,0,Thursday,False,False,True,False,False,69.4010531279472,0.7082325529934016
2021-09-10,145.56033325195312,151.9213251437336,145.2965089144569,151.45231569560596,140893200,1,Friday,True,False,False,False,False,54.60819471320279,0.5463853473204565
2021-09-13,146.12704467773438,147.9542386226374,145.3453524055779,147.18232700871462,102404300,0,Monday,False,True,False,False,False,52.86677081831463,0.5273326001516724
2021-09-14,144.72979736328125,147.61228914708835,143.54750041568678,146.90876744705565,109296300,1,Tuesday,False,False,False,True,False,46.63564575894494,0.4591584751257436
2021-09-15,145.6189727783203,146.01959220126037,143.01985176888803,145.15972903193406,83281300,0,Wednesday,False,False,False,False,True,48.79349701919036,0.48276731304853926
2021-09-16,145.3844451904297,145.56033305169905,143.8503875542624,145.04246503666727,68034100,0,Thursday,False,False,True,False,False,50.91757488829407,0.5060066396281494
2021-09-17,142.71693420410156,145.41377207009813,142.42379770872697,145.41377207009813,129868800,0,Friday,True,False,False,False,False,47.07972945907221,0.4640171511121819
2021-09-20,139.6683349609375,141.5248410433877,138.03656037257468,140.50865153615536,123478900,1,Monday,False,True,False,False,False,39.67151281582182,0.38296458310174186
2021-09-21,140.1470947265625,141.2903282973729,139.51197821792402,140.63565047460386,75834000,1,Tuesday,False,False,False,True,False,29.268101996632183,0.26914189087105844
2021-09-22,142.51173400878906,143.0784456211062,140.41093510559722,141.14376881169068,76404300,1,Wednesday,False,False,False,False,True,37.7958557723626,0.362443204286808
2021-09-23,143.4692840576172,143.713561933849,142.30651898122758,143.29339623377032,64838200,1,Thursday,False,False,True,False,False,38.548333471864346,0.37067598861969764
2021-09-24,143.55722045898438,144.0946347683932,142.22834821641814,142.32606533068824,53477900,0,Friday,True,False,False,False,False,35.83151308409617,0.3409515245744462
2021-09-27,142.04275512695312,142.61926249136263,140.52824357765476,142.14047228283127,74150700,0,Monday,False,True,False,False,False,31.886394650049866,0.29778837268739744
2021-09-28,138.66192626953125,141.43691994614318,138.446960500684,139.97125238193445,108972300,1,Tuesday,False,False,False,True,False,21.26743015491178,0.18160732893690124
2021-09-29,139.56089782714844,141.14381437221513,138.7792053064143,139.2091369382953,74602000,0,Wednesday,False,False,False,False,True,25.498850591903107,0.22790288281524015
2021-09-30,138.2613525390625,141.07543996250251,138.0463866992416,140.3719181066425,89056700,1,Thursday,False,False,True,False,False,25.207138500964078,0.22471128958452039
2021-10-01,139.38499450683594,139.64881887167329,135.9260252404235,138.65216064526572,94639600,0,Friday,True,False,False,False,False,35.2336056452113,0.33440987822581814
2021-10-04,135.95533752441406,138.9550779570537,135.10525501528176,138.5153657120816,98322000,1,Monday,False,True,False,False,False,28.606647920302493,0.2619049870264144
2021-10-05,137.8802490234375,138.98439014714222,136.1703033445533,136.29733265175278,80861100,1,Tuesday,False,False,False,True,False,35.90669684008007,0.3417741026372405
2021-10-06,138.7498779296875,138.8964387383312,135.20295726507902,136.27778622694314,83221100,1,Wednesday,False,False,False,False,True,35.85510129825407,0.34120960090028096
2021-10-07,140.01034545898438,140.91906720020722,139.4533994772065,139.78561391612965,61732700,0,Thursday,False,False,True,False,False,39.382234959093225,0.37979962258755784
2021-10-08,139.62921142578125,140.879912810056,139.2969971320444,140.73335206562402,58773200,0,Friday,True,False,False,False,False,43.293605631917025,0.42259354354584044
2021-10-11,139.54135131835938,141.49557516408288,138.56423939549762,139.0137174402137,64452200,0,Monday,False,True,False,False,False,49.68349038376696,0.4925046427170645
2021-10-12,138.2710723876953,139.97125212650982,137.81182869231796,139.95170571768443,73035900,0,Tuesday,False,False,False,True,False,45.501472713634946,0.44674959964093286
2021-10-13,137.68482971191406,138.163604960137,136.01396194464323,138.00727840066958,78762700,1,Wednesday,False,False,False,False,True,37.34631704928734,0.3575248454320381
2021-10-14,140.46957397460938,140.58683751822448,138.27107262847971,138.8573456179309,69907100,1,Thursday,False,False,True,False,False,42.82376801732905,0.4174530965200437
2021-10-15,141.52487182617188,141.58349614959462,140.22531132197605,140.4793699361988,67940300,1,Friday,True,False,False,False,False,45.35307580663168,0.445126003710004
2021-10-18,143.1957550048828,143.479110901774,139.88334618906478,140.16670208595596,85589200,1,Monday,False,True,False,False,False,52.61758757796852,0.5246063108829028
2021-10-19,145.35516357421875,145.75578303894451,143.195754584487,143.64521771748375,76378900,1,Tuesday,False,False,False,True,False,66.08744509742365,0.6719786941785884
2021-10-20,145.8437042236328,146.32249438069462,144.72979735027167,145.29652399244392,58418800,1,Wednesday,False,False,False,False,True,65.40489334987497,0.6645109627928926
2021-10-21,146.05865478515625,146.21499623763387,144.4855043297612,145.40399172614036,61421000,0,Thursday,False,False,True,False,False,70.19226361801435,0.7168891089696865
2021-10-22,145.2867431640625,146.74263007605518,145.23788459644618,146.26385487822307,58883400,0,Friday,True,False,False,False,False,65.56703520500365,0.6662849408463193
2021-10-25,145.2379150390625,145.95120256523683,144.24125670704237,145.27699295562158,50720600,1,Monday,False,True,False,False,False,79.79943746087355,0.8220002509333768
2021-10-26,145.90235900878906,147.3875583918874,145.59944178965912,145.91212476055014,60893400,0,Tuesday,False,False,False,True,False,78.02068598680557,0.8025391064004452
2021-10-27,145.44308471679688,146.30293288736218,145.09132390307514,145.94140632392703,56094900,1,Wednesday,False,False,False,False,True,74.0688958879756,0.7593029604866743
2021-10-28,149.0779266357422,149.6641846605071,146.2931525621037,146.39086968766787,100077900,0,Thursday,False,False,True,False,False,77.85116189258528,0.8006843599968398
2021-10-29,146.37135314941406,146.5081482073945,143.0589446865979,143.85040287273776,124953200,0,Friday,True,False,False,False,False,68.12006197318487,0.694217355046033
2021-11-01,145.5505828857422,146.2736360885386,144.41712959922393,145.57989504750188,74588300,1,Monday,False,True,False,False,False,65.53817697742153,0.6659692058231148
2021-11-02,146.58631896972656,148.10084526807523,145.24766564186768,145.25744630214584,69122000,1,Tuesday,False,False,False,True,False,71.76487221802415,0.7340948646385935
2021-11-03,148.02267456054688,148.49168405814817,146.3908996149076,146.9478455977698,54511500,0,Wednesday,False,False,False,False,True,75.9060607474241,0.7794032001108098
2021-11-04,147.50479125976562,148.94113176601576,147.192108353955,148.11059575284676,60394600,1,Thursday,False,False,True,False,False,69.88956472973555,0.7135773102723232
2021-11-05,148.033203125,148.9334561453401,146.83938576662882,148.6301118041856,65463900,0,Friday,True,False,False,False,False,68.96498061395084,0.7034615266046991
2021-11-08,147.2112274169922,148.31697989696048,146.93723803048172,148.16041026715402,55020900,1,Monday,False,True,False,False,False,62.3099189249368,0.630649152704438
2021-11-09,147.57327270507812,148.17996131979666,146.8393694074151,146.97636409239348,56787900,0,Tuesday,False,False,False,True,False,57.64204169093696,0.5795783680348422
2021-11-10,144.7452850341797,146.90785977516097,144.67679516407316,146.80022003816552,65187100,0,Wednesday,False,False,False,False,True,46.740980720962824,0.4603109345615257
2021-11-11,144.6963653564453,146.22288178403127,144.5104408038777,145.76298280044355,41000000,1,Thursday,False,False,True,False,False,45.91785692403782,0.4513052182408427
2021-11-12,146.77090454101562,147.17209373098063,144.3147648635999,145.24437287945577,63804000,1,Friday,True,False,False,False,False,54.125286283823904,0.5411018937985204
2021-11-15,146.78065490722656,148.6203105600799,146.22288125155492,147.1427090779816,59222800,1,Monday,False,True,False,False,False,54.29744316901846,0.5429854453086413
2021-11-16,147.75921630859375,148.23870523347338,146.1348398835429,146.72196856987298,59256200,1,Tuesday,False,False,False,True,False,55.083484763038626,0.5515854489028128
2021-11-17,150.19578552246094,151.67337235529826,147.7494408070529,147.7592208106454,88807000,1,Wednesday,False,False,False,False,True,61.74032743087307,0.6244173083167835
2021-11-18,154.48171997070312,155.2645530057306,149.7651766911521,150.41101506489716,137827700,1,Thursday,False,False,True,False,False,62.93267717369314,0.6374626893141394
2021-11-19,157.104248046875,157.5641620110988,153.1705218782956,154.2664794451428,117305600,1,Friday,True,False,False,False,False,75.79034825848757,0.7781372011760012
2021-11-22,157.5641632080078,162.14371301680876,157.54458827093626,158.20998681834752,117467900,1,Monday,False,True,False,False,False,79.37720425485551,0.8173806390490209
2021-11-23,157.94580078125,158.32742995233392,155.64623082003743,157.6620164381372,96041900,1,Tuesday,False,False,False,True,False,78.69568401617386,0.8099241933001557
2021-11-24,158.4644317626953,158.66013635871653,156.2137915801923,157.2999692591092,69463600,0,Wednesday,False,False,False,False,True,77.65985912817267,0.7985913353095468
2021-11-26,153.4445037841797,157.00638063396804,153.00416477836075,156.14527755829806,76959800,1,Friday,True,False,False,False,False,62.70399861101774,0.6349607397024654
2021-11-29,156.8009490966797,157.73055729698444,155.38205691950756,155.94961080411514,88748200,1,Monday,False,True,False,False,False,66.72891210234104,0.6789969214451856
2021-11-30,161.75228881835938,161.96756831221649,156.48775108343634,156.55625589116394,174048100,0,Tuesday,False,False,False,True,False,73.96767733877527,0.7581955383177436
2021-12-01,161.23367309570312,166.6449857878265,160.99881865483053,163.88550209995378,152052500,0,Wednesday,False,False,False,False,True,72.4004868191513,0.741049061332237
2021-12-02,160.24533081054688,160.6758897940943,154.41325439149716,155.33308223247562,136739200,0,Thursday,False,False,True,False,False,77.04912619859776,0.7919093665315837
2021-12-03,158.36654663085938,161.4195945786872,156.29205136899398,160.49976670029744,118023100,1,Friday,True,False,False,False,False,72.42371862355373,0.7413032382140712
2021-12-06,161.77188110351562,164.27693555746282,160.7541933995356,160.76397340255957,107497000,1,Monday,False,True,False,False,False,73.57730908476957,0.7539245577321877
2021-12-07,167.50608825683594,167.89751232351225,164.72704457429052,165.45116789916565,120405400,1,Tuesday,False,False,False,True,False,77.60683899658945,0.798011247276486
2021-12-08,171.32237243652344,172.18349034092375,167.03637277945757,168.43568937410808,116998900,0,Wednesday,False,False,False,False,True,79.18074303576402,0.8152311762175938
2021-12-09,170.8135528564453,172.95655298827864,170.18728927314578,171.15604705270513,108923700,1,Thursday,False,False,True,False,False,76.81340950276348,0.7893304133988198
2021-12-10,175.59860229492188,175.77474686026093,170.9407678198788,171.4496116481563,115402700,0,Friday,True,False,False,False,False,77.11055981218921,0.7925815056419167
2021-12-13,171.96823120117188,178.22108688608395,171.76273170193855,177.23275419312068,153237000,0,Monday,False,True,False,False,False,68.60150794032705,0.6994848079128031
2021-12-14,170.5884552001953,173.92527187452762,168.5139603440348,171.48870796666682,139380400,1,Tuesday,False,False,False,True,False,65.93241472510817,0.6702825221575889
2021-12-15,175.45181274414062,175.64751729804553,168.6118288401074,171.3517373886768,131063300,0,Wednesday,False,False,False,False,True,69.29875615831494,0.7071133319328331
2021-12-16,168.56289672851562,177.25231617436867,167.08531019517628,175.43223547777242,150185800,0,Thursday,False,False,True,False,False,59.761579073284736,0.6027680175964454
2021-12-17,167.46697998046875,169.74697513874438,166.0481029746897,166.28294252078598,195432700,0,Friday,True,False,False,False,False,64.66738361482965,0.6564419414836163
2021-12-20,166.10679626464844,166.91898445345717,163.8659512088188,164.66834446331637,107499100,1,Monday,False,True,False,False,False,60.158046781101014,0.6071057317048739
2021-12-21,169.27723693847656,169.48272148768493,165.49028600162353,167.87792030585337,91185900,1,Tuesday,False,False,False,True,False,58.54633830852323,0.5894721881845676
2021-12-22,171.87039184570312,172.08567137280502,168.45528928513505,169.32618739702795,92135300,1,Wednesday,False,False,False,False,True,61.536837087986655,0.6221909405348294
2021-12-23,172.4966583251953,173.05443209039555,171.50834043001467,172.07589419886108,68356600,1,Thursday,False,False,True,False,False,63.39327506304608,0.6425020454169686
2021-12-27,176.45973205566406,176.54779687853835,173.26970404402934,173.28926405046633,74919600,0,Monday,False,True,False,False,False,68.91755506608632,0.7029426483606046
2021-12-28,175.4420166015625,177.4382418590108,174.69833332933095,176.293354548695,79144300,1,Tuesday,False,False,False,True,False,65.04410364019597,0.6605635981450367
2021-12-29,175.53013610839844,176.75330850310786,174.31674371757737,175.48120622634931,62348900,0,Wednesday,False,False,False,False,True,60.08364301575066,0.6062916874427118
2021-12-30,174.37545776367188,176.69460283265636,174.2678179931173,175.61820512711046,59773000,0,Thursday,False,False,True,False,False,54.111806480595156,0.5409544126001998
2021-12-31,173.7589874267578,175.38334904304386,173.45562812611084,174.2678163999058,64062300,1,Friday,True,False,False,False,False,53.9553565500911,0.5392427093329956
2022-01-03,178.10365295410156,178.95499096160628,173.895952516217,174.01337226981713,104487900,0,Monday,False,True,False,False,False,53.404239171591115,0.5332129884225921
2022-01-04,175.84326171875,179.013729963492,175.27570793184103,178.7103855964708,99310400,0,Tuesday,False,False,False,True,False,55.469633726615236,0.5558102666477109
2022-01-05,171.16583251953125,176.3031560396219,170.89184312629723,175.7551772531539,94537600,0,Wednesday,False,False,False,False,True,50.74556520813916,0.5041246986738561
2022-01-06,168.30850219726562,171.53767993498516,167.95622799076347,168.99347567343597,96904000,1,Thursday,False,False,True,False,False,40.27187966774974,0.38953313764603104
2022-01-07,168.47486877441406,170.40258963561612,167.35933616352636,169.1794172582698,86709100,1,Friday,True,False,False,False,False,49.853248601295604,0.4943619506407074
2022-01-10,168.4944305419922,168.79777487885306,164.56070430318124,165.4511773077938,106765600,1,Monday,False,True,False,False,False,51.77662188810831,0.5154053881704245
2022-01-11,171.32237243652344,171.42021724210562,167.15380744997546,168.62161391540354,76138300,1,Tuesday,False,False,False,True,False,58.582878838099255,0.5898719745165854
2022-01-12,171.76272583007812,173.37730710526796,171.06797240622825,172.34005950483805,74805200,0,Wednesday,False,False,False,False,True,54.4939830635198,0.5451357689199721
2022-01-13,168.4944305419922,172.82934594142114,168.10300645305696,172.00737775161056,84505800,1,Thursday,False,False,True,False,False,44.041438218369905,0.4307755061547661
2022-01-14,169.35552978515625,170.0502832024392,167.4180143556812,167.66264878484014,80440800,0,Friday,True,False,False,False,False,44.501497646555414,0.4358089710070425
2022-01-18,166.1557159423828,168.83689986985863,165.77408681023036,167.82900716362772,90956700,0,Tuesday,False,False,False,True,False,31.467751531903772,0.29320803960054664
2022-01-19,162.66233825683594,167.40825267441707,162.37856885772902,166.35143003303915,94815000,0,Wednesday,False,False,False,False,True,28.89463103044561,0.26505578184583956
2022-01-20,160.979248046875,166.03828667936338,160.65632878123083,163.3962376065405,91420500,0,Thursday,False,False,True,False,False,27.1721160977053,0.2462099157679172
2022-01-21,158.92434692382812,162.76021377251277,158.81670715554318,160.89120276470334,122848900,0,Friday,True,False,False,False,False,26.425697238795607,0.23804342061267988
2022-01-24,158.15130615234375,158.81671975397313,151.37982501105924,156.58565431735994,162294600,0,Monday,False,True,False,False,False,26.300043513580277,0.23666865559172715
2022-01-25,156.3507843017578,159.26682305990172,153.65002507588994,155.56795099632697,115798400,0,Tuesday,False,False,False,True,False,14.202843089693019,0.1043143782655658
2022-01-26,156.26272583007812,160.8618511560036,154.43286466260852,159.99095298775666,108275300,0,Wednesday,False,False,False,False,True,15.296498143708945,0.11627995040178973
2022-01-27,155.80279541015625,160.32363543352318,154.88296745549837,158.96346843901696,121954600,1,Thursday,False,False,True,False,False,17.985245953766423,0.1456972751416326
2022-01-28,166.67431640625,166.69389133962514,159.3059292425837,162.15347733104576,179935700,1,Friday,True,False,False,False,False,47.44721280965338,0.46803775022530614
2022-01-31,171.02886962890625,171.24414918238276,165.87197021276285,166.5080288685089,115541600,0,Monday,False,True,False,False,False,53.52800945979272,0.5345671469448422
2022-02-01,170.86251831054688,171.08757786653237,168.6118779567779,170.27538954650117,86213900,1,Tuesday,False,False,False,True,False,53.2579830503849,0.5316128146180354
2022-02-02,172.06610107421875,172.10525095182186,169.6099763158955,170.99949834473722,84914300,0,Wednesday,False,False,False,False,True,51.07108434846929,0.50768617149935
2022-02-03,169.18914794921875,172.45747493667412,168.42588980272237,170.73523917530864,89418100,0,Thursday,False,False,True,False,False,46.536708889870866,0.45807601659415187
2022-02-04,168.905029296875,170.58046717103358,167.22959142271642,168.20937580635172,82465400,0,Friday,True,False,False,False,False,50.60080154503946,0.5025408537063201
2022-02-07,168.18983459472656,170.43353483823722,167.49418092340588,169.36557317059368,77251200,1,Monday,False,True,False,False,False,48.28700238534834,0.47722580518864066
2022-02-08,171.2957305908203,171.80522273077705,167.96445422996524,168.2583925780297,74829200,1,Tuesday,False,False,False,True,False,57.574195892626186,0.5788360738435921
2022-02-09,172.7164306640625,173.07894618735656,171.36432311182244,172.49108438879807,71285000,0,Wednesday,False,False,False,False,True,65.77933619525709,0.6686077050525846
2022-02-10,168.64051818847656,171.93259499604034,168.08204874852603,170.61968723864308,90865900,0,Thursday,False,False,True,False,False,61.18393238439713,0.6183298449613144
2022-02-11,165.23085021972656,169.58109560057568,164.64297356543503,168.84625725787345,98670700,1,Friday,True,False,False,False,False,58.85595517415015,0.5928596757901399
2022-02-14,165.4659881591797,166.15183422384362,163.19288125878157,163.98650420148718,86185500,1,Monday,False,True,False,False,False,60.42925338402757,0.6100729764126286
2022-02-15,169.2969207763672,169.4536898507383,166.80827525959324,167.5137211439415,62527400,0,Tuesday,False,False,False,True,False,67.44832368686886,0.6868679326737201
2022-02-16,169.0618438720703,169.8358671652493,166.61238225395954,168.37599760906474,61177400,0,Wednesday,False,False,False,False,True,67.18208644844594,0.6839550572931322
2022-02-17,165.4659881591797,168.43473358576446,165.06427298190405,167.57251856143097,69589300,0,Thursday,False,False,True,False,False,61.964889423107806,0.6268742189370674
2022-02-18,163.91796875,167.0924613280084,162.83040723152354,166.3870301609273,82772700,0,Friday,True,False,False,False,False,45.5625735108435,0.4474180974400288
2022-02-22,160.99818420410156,163.32026851174712,158.872038841447,161.64483056360834,91162800,0,Tuesday,False,False,False,True,False,33.06953540899924,0.3107329991000226
2022-02-23,156.8341064453125,162.79118283457873,156.5205682404435,162.19351371308113,90009200,1,Wednesday,False,False,False,False,True,29.137370766731124,0.2677115733718668
2022-02-24,159.4501190185547,159.55789590082478,148.92722915533128,149.49550590272597,141147500,1,Thursday,False,False,True,False,False,31.99432042143866,0.2989691779131112
2022-02-25,161.51747131347656,161.78200234869726,157.61791846840168,160.5278794584224,91974200,1,Friday,True,False,False,False,False,38.79187850301866,0.3733405907975005
2022-02-28,161.7820281982422,162.07596656799925,159.1464052349538,159.76367431641097,95056600,0,Monday,False,True,False,False,False,39.58752768663525,0.38204571008235433
2022-03-01,159.9008331298828,163.23210951924372,158.69570233786408,161.37050993245586,83474400,1,Tuesday,False,False,False,True,False,38.282499719588266,0.36776752774126775
2022-03-02,163.19290161132812,163.97673219026618,159.65587901852524,161.0667710705488,79724800,0,Wednesday,False,False,False,False,True,38.60565156695438,0.3713031002478041
2022-03-03,162.8695831298828,165.49541352335572,162.203336805619,165.06430592514928,76678400,0,Thursday,False,False,True,False,False,35.71221399431343,0.3396462849933374
2022-03-04,159.87142944335938,162.2033212553789,158.82306783943153,161.16475211398938,83737200,0,Friday,True,False,False,False,False,36.86523247782687,0.35226134655979613
2022-03-07,156.07969665527344,161.68406601052743,155.8249430798264,160.05761991470098,96418800,0,Monday,False,True,False,False,False,36.448065946283066,0.34769716866140266
2022-03-08,154.25730895996094,159.58734023748997,152.65046261455836,155.60941665986704,131148300,1,Tuesday,False,False,False,True,False,34.14637515258562,0.32251459658244785
2022-03-09,159.6558837890625,160.10659124427465,156.1874531828048,158.21559935544633,91454900,0,Wednesday,False,False,False,False,True,36.9426927974692,0.3531088322811593
2022-03-10,155.31544494628906,157.14763719865718,152.82678391494153,156.9614757494235,105342000,0,Thursday,False,False,True,False,False,33.24571380961555,0.3126605496139421
2022-03-11,151.60206604003906,156.06008893270172,151.37671976951566,155.71715834467904,96970100,0,Friday,True,False,False,False,False,33.150744375458984,0.31162149839668296
2022-03-14,147.5751190185547,151.0043643598726,147.0656419035059,148.38834185067742,108732100,1,Monday,False,True,False,False,False,31.266784413360156,0.29100927816739397
2022-03-15,151.95477294921875,152.42508026860065,147.33999637401098,147.84947354452075,92964300,1,Tuesday,False,False,False,True,False,39.96956355587839,0.38622552686760847
2022-03-16,156.36383056640625,156.7655458657659,151.33754541830783,153.8751841039313,102300200,1,Wednesday,False,False,False,False,True,49.4812160484351,0.4902915791538939
2022-03-17,157.37298583984375,157.7453087439647,154.44343967423552,155.40362432397723,75615400,1,Thursday,False,False,True,False,False,47.62439439307724,0.46997627646343176
2022-03-18,160.66506958007812,161.15496186500974,156.53037749922927,157.2652159266267,123511700,1,Friday,True,False,False,False,False,49.05167950321947,0.4855920621553218
2022-03-21,162.03677368164062,162.9871658912754,159.71467413165345,160.2045664067095,95811400,1,Monday,False,True,False,False,False,50.2765975142507,0.4989937693646782
2022-03-22,165.40725708007812,165.99511891868582,161.57629538795769,162.16415722656538,81532000,1,Tuesday,False,False,False,True,False,55.791463717992954,0.5593313768581836
2022-03-23,166.7691192626953,169.14998832074127,164.26085849061369,164.59399656875675,98062700,1,Wednesday,False,False,False,False,True,53.920523300726295,0.5388616021854693
2022-03-24,170.5511016845703,170.61967882805246,166.76913277034842,167.60194065734933,90131400,1,Thursday,False,False,True,False,False,57.82748607299078,0.5816072967382523
2022-03-25,171.1879425048828,171.73661941189775,169.2577659174967,170.3649271443604,80546200,1,Friday,True,False,False,False,False,62.11455097334383,0.6285116512049406
2022-03-28,172.05014038085938,172.17750218202073,168.52291068864233,168.6894722365633,90371900,1,Monday,False,True,False,False,False,68.24078331014833,0.6955381552933444
2022-03-29,175.3422393798828,175.39121664425457,172.7751938429614,173.11812439551318,100589400,0,Tuesday,False,False,False,True,False,73.30008849103893,0.7508915145438897
2022-03-30,174.1763153076172,175.97911541230812,173.12793859273037,174.94054611178674,92633200,0,Wednesday,False,False,False,False,True,67.70188114726804,0.6896420798528908
2022-03-31,171.0802001953125,174.43106194071976,170.87443883843048,174.24490046314256,103049300,0,Thursday,False,False,True,False,False,69.82016495973461,0.7128180142299976
2022-04-01,170.78627014160156,171.3447546015878,168.4641851666293,170.51193161925582,78751300,1,Friday,True,False,False,False,False,76.38814962077645,0.7846776869510491
2022-04-04,174.83274841308594,174.8817406281064,170.9136104166494,171.0409871856376,76468400,0,Monday,False,True,False,False,False,87.47312793369123,0.9059573419433703
2022-04-05,171.5210723876953,174.6955795536943,170.8940109049415,173.9117489626708,73401800,0,Tuesday,False,False,False,True,False,77.71305691531322,0.7991733670545474
2022-04-06,168.35635375976562,170.1199686542609,166.69072328453476,168.87563829115544,89058800,1,Wednesday,False,False,False,False,True,67.60641691487723,0.688597615096927
2022-04-07,168.66012573242188,169.85546417791434,166.41642550623965,167.69994098041755,77594700,0,Thursday,False,False,True,False,False,66.92130108319898,0.6811018303195306
2022-04-08,166.6515350341797,168.30737316185164,165.77952746373003,168.30737316185164,76575500,0,Friday,True,False,False,False,False,59.33390844167369,0.5980889153746841
2022-04-11,162.3992919921875,165.61298417615765,162.1543458504195,165.29946088886413,72246700,1,Monday,False,True,False,False,False,50.518640314493645,0.5016419357821658
2022-04-12,164.27069091796875,166.43600652884118,163.2713064320056,164.62341397476007,79265200,1,Tuesday,False,False,False,True,False,48.3010882377628,0.4773799171113594
2022-04-13,166.95529174804688,167.58235330112555,163.39868377604554,164.00614545081112,70618900,0,Wednesday,False,False,False,False,True,50.26770022664891,0.49889642501809917
2022-04-14,161.94857788085938,167.80770011623432,161.70363174912274,167.17083120352376,75329400,0,Thursday,False,False,True,False,False,38.05115384175194,0.3652363952973552
2022-04-18,161.7330322265625,163.23210129361956,160.2633554980497,160.60627109784113,69023900,1,Monday,False,True,False,False,False,36.71167471367256,0.3505812861995219
2022-04-19,164.0159454345703,164.42746814637917,160.59650655333354,161.68406811950865,67723800,0,Tuesday,False,False,False,True,False,39.14201706908761,0.37717142233308165
2022-04-20,163.84938049316406,165.46603411276996,162.7422340206999,165.34844979022682,67929800,0,Wednesday,False,False,False,False,True,33.03446014068048,0.3103492440469787
2022-04-21,163.0557403564453,168.06243992326603,162.55605562621574,165.49540922825548,87227800,0,Thursday,False,False,True,False,False,33.40158259329576,0.3143658946110345
